id,brand,title,price,status,start_time,distance,volumn,gear,tag
1232,福特,金牛座 2015款 EcoBoost 245 至尊型-年底急卖非诚勿扰车况可保,17.0,,2016年,2.47万公里,2.0升,自动,会员1年_可分期付
1233,奥迪,A5 2014款 Sportback 45 TFSI-年底急卖非诚勿扰车况可保,23.0,,2015年,4万公里,2.0升,自动,低配_会员1年_可分期付
1234,奥迪,A1 2013款 30 TFSI Sportback Urban-注:车商请勿来电 买车请用微聊,10.98,,2013年,8万公里,1.4升,自动,低配_会员1年_可分期付
1235,江铃,"经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A-现车多,有质保,包提档过户",3.52,,2011年,9.1万公里,2.8升,手动,会员1年_可分期付
1236,风行,菱智 2012款 2.0 手动 长轴标准型7座-精品无事故性价比高,3.58,,2013年,8万公里,2.0升,手动,会员1年
1237,东南,得利卡 2011款 2.0 手动 经济版5/7/9座-加长大空间拉货用车欢迎进入店铺,2.48,,2011年,8.4万公里,2.0升,手动,高配_会员1年_可分期付
1238,奔驰,迈巴赫S级 2015款 S 400 4MATIC-奔驰S400L四驱 黑,68.6,,2015年,12万公里,3.0升,自动,低配_会员1年_可分期付
1239,现代,名图 2017款 1.6T 自动智能型GLS-支持分期 全款勿扰 同行勿扰,10.18,,2018年,1.74万公里,1.6升,自动,会员2年_可分期付
1240,别克,君威 2010款 2.0L 世博版-精品车况 无事故 支持按揭,5.38,,2010年,8.5万公里,2.0升,自动,低配_会员1年_可分期付
1241,大众,速腾 2014款 1.6L 自动时尚型-精品车况 支持按揭 过户快,6.5,,2013年,4.7万公里,1.6升,自动,会员1年_可分期付
1242,路虎,极光 2016款 2.0T SE 智耀版-路虎极光智耀版 白色,25.5,,2016年,4.5万公里,2.0升,自动,会员1年_可分期付
1243,本田,"CRV 2012款 2.0L 两驱都市版-精品车况,有意者微聊车商勿扰。",11.98,,2012年,10万公里,2.0升,自动,低配_会员1年_可分期付
1244,别克,GL8 2006款 陆尊 3.0L GT 精英版,4.0,,2006年,12万公里,3.0升,自动,会员1年_可分期付
1245,奥迪,A5 2014款 Sportback 45 TFSI-年底急卖非诚勿扰车况可保,23.0,,2015年,4万公里,2.0升,自动,低配_会员1年_可分期付
1246,保时捷,718 2016款 Cayman 2.0T-注:车商请勿来电 买车请用微聊,60.98,,2017年,2万公里,2.0升,自动,低配_会员1年_可分期付
1247,现代,ix35 2012款 2.0 手自一体 GLS两驱精英天窗型-注:车商请勿来电 买车请用微聊,7.28,,2012年,8万公里,2.0升,自动,会员1年_可分期付
1248,依维柯,2012款 Daily 2.5T A32基本型-17座宝迪真车实价诚信为本放心,6.09,,2012年,7.3万公里,2.5升,手动,高配_会员1年
1249,别克,英朗GT 2013款 GT 1.6L 自动舒适版-手续齐全可以分期,5.2,,2013年,2.3万公里,1.6升,自动,会员2年
1250,奥迪,R8 2012款 5.2 FSI quattro 限量版-奥迪R8 白色,88.8,,2012年,4.2万公里,5.2升,自动,高配_会员1年_可分期付
1251,宝马,X1 2018款 sDrive18Li 时尚型-宝马X1 白色,22.8,,2018年,0.8万公里,1.5升,自动,低配_会员1年_可分期付
1252,别克,英朗GT 2018款 18T 自动精英型,7.78,,2018年,1.15万公里,1.3升,自动,会员2年_可分期付
1253,别克,君威 2010款 2.0L 世博版-精品车况 无事故 支持按揭,5.38,,2010年,8.5万公里,2.0升,自动,低配_会员1年_可分期付
1254,别克,GL8 2008款 陆尊XT 3.0 自动 导航版,4.68,,2008年,16万公里,3.0升,自动,会员1年
1255,奥迪,A6L 2015款 TFSI 百万纪念智领型-奥迪A6L无级变速 白,26.0,,2016年,8.2万公里,2.0升,自动,低配_会员1年_可分期付
1256,雪佛兰,景程 2008款 2.0 SE自动舒适型-全程4s店保养个人一手车,1.98,,2008年,12万公里,2.0升,自动,会员1年
1257,马自达,6 2008款 2.0 手自一体 豪华型-注:车商请勿来电 买车请用微聊,4.58,,2009年,9万公里,2.0升,自动,会员1年_可分期付
1258,雪佛兰,迈锐宝 2013款 1.6T 自动豪华版-车子没事故可以分期价格可谈,7.0,,2013年,3.2万公里,1.6升,自动,会员2年
1259,丰田,锐志 2013款 2.5V 尚锐导航版-丰田锐志2.5V 尚锐导航版,17.5,,2016年,3万公里,2.5升,自动,会员1年_可分期付
1260,别克,英朗GT 2018款 15T 双离合精英型-支持分期 全款勿扰 同行勿扰,7.48,,2018年,1.79万公里,1.0升,自动,会员2年_可分期付
1261,别克,君威 2010款 2.0L 世博版-精品车况 无事故 支持按揭,5.38,,2010年,8.5万公里,2.0升,自动,低配_会员1年_可分期付
1262,本田,雅阁 2005款 2.4L 标准版-精品一手车全程4s店保养,2.56,,2005年,14万公里,2.4升,自动,会员1年_可分期付
1263,奥迪,A6L 2015款 TFSI 百万纪念智领型-奥迪A6L 黑色,25.3,,2015年,8.9万公里,2.0升,自动,低配_会员1年_可分期付
1264,别克,GL8 2006款 陆尊 3.0L CT 舒适版-精品车况个人一手车,3.0,,2006年,13万公里,3.0升,自动,会员1年_可分期付
1265,奔腾,B70 2014款 1.8T 自动 运动豪华型-注:车商请勿来电 买车请用微聊,5.78,,2014年,9.5万公里,1.8升,自动,会员1年_可分期付
1266,宝马,7系 2016款 740Li 豪华型-宝马740L豪华 黑色,49.8,,2015年,12万公里,3.0升,自动,会员1年_可分期付
1267,别克,英朗GT 2018款 15T 双离合精英型-支持分期 全款勿扰 同行勿扰,7.38,,2018年,1.36万公里,1.0升,自动,会员2年_可分期付
1268,别克,英朗GT 2010款 GT 1.8L 自动豪华版-精品车况 支持按揭 利率低,4.2,,2010年,7.3万公里,1.8升,自动,高配_会员1年_可分期付
1269,别克,GL8 2005款 3.0 自动 CT 7座舒适版,2.48,,2005年,14万公里,3.0升,自动,会员1年_可分期付
1270,奔驰,C级 2018款 C 200 运动版-奔驰C200运动版 黑,27.8,,2018年,1万公里,2.0升,自动,会员1年_可分期付
1271,奥迪,A6L 2010款 2.4L 舒适型-车子没事故可以分期价格可谈,12.0,,2010年,5.5万公里,2.4升,自动,会员2年
1272,本田,飞度 2012款 1.5 自动 豪华版-个人一手车支持按揭零首付加微聊,5.2,,2012年,4.3万公里,1.5升,自动,会员2年_可分期付
1273,本田,CRV 2010款 2.4L 自动四驱豪华版-手续全 过户快,9.18,,2010年,9.0万公里,2.4升,自动,会员4年
1274,别克,威朗 2018款 两厢GS 20T 双离合领先型-支持分期 全款勿扰 同行勿扰,9.88,,2018年,1.26万公里,1.5升,自动,会员2年_可分期付
1275,现代,名图 2017款 1.8L 自动智能型GLS-支持分期 全款勿扰 同行勿扰,9.39,,2017年,2.7万公里,1.8升,自动,会员2年_可分期付
1276,别克,凯越 2010款 LE 1.6 手动 智能加装版-精品车况 等你来试驾,2.48,,2010年,6.8万公里,1.6升,手动,低配_会员1年_可分期付
1277,荣威,e550 2016款 旗舰版,9.2,,2016年,2.6万公里,1.8升,自动,低配_会员1年
1278,现代,"途胜 2016款 1.6 自动 舒适型前驱-买车送油卡,到店可抽奖",12.59,,2018年,0.6万公里,1.6升,自动,低配_会员1年_可分期付
1279,宝马,3系 2017款 320Li 时尚型-宝马320Li时尚型 白色,24.8,,2017年,3万公里,2.0升,自动,会员1年_可分期付
1280,奔驰,GLA级 2016款 GLA 200 时尚型-注:车商请勿来电 买车请用微聊,19.58,,2016年,4万公里,1.6升,自动,会员1年_可分期付
1281,江铃,"经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A-现车在店,一手随时看车",3.28,,2010年,9万公里,2.8升,手动,会员1年_可分期付
1282,大众,迈腾 2015款 改款 2.0TSI 尊贵型-车子没事故可以分期价格可谈,15.0,,2015年,5万公里,2.0升,自动,会员2年
1283,大通,G10 2014款 2.0T 自动精英版-国五排放必须转籍不带牌,9.58,,2015年,3.6万公里,2.0升,自动,会员2年
1284,本田,飞度 2011款 1.5L 自动全景天窗版-个人一手车支持按揭零首付加微聊,4.68,,2011年,10万公里,1.5升,自动,高配_会员2年_可分期付
1285,纳智捷,优6 2015款 1.8T 时尚型-首付低 利率低 提车快,8.68,,2016年,3.86万公里,1.8升,自动,会员4年
1286,雪佛兰,科沃兹 2018款 320 自动欣悦版-支持分期 全款勿扰 同行勿扰,6.48,,2018年,1.26万公里,1.5升,自动,会员2年_可分期付
1287,雪佛兰,科沃兹 2018款 320 自动欣享天窗版-支持分期 全款勿扰 同行勿扰,6.08,,2018年,1.56万公里,1.5升,自动,会员2年_可分期付
1288,奔驰,C级 2016款 C 200 运动版-个人一手车车况精品支持检测按揭,19.8,,2016年,3.6万公里,2.0升,自动,低配_会员1年_可分期付
1289,宝马,3系 2017款 320Li M运动型-宝马320LI M套件 白色,25.0,,2017年,2万公里,2.0升,自动,会员1年_可分期付
1290,奥迪,A4L 2017款 Plus 40 TFSI 进取型-奥迪A4L运动版高配 白色,23.2,,2017年,1.8万公里,2.0升,自动,低配_会员1年_可分期付
1291,宝马,4系 2014款 420i Gran Coupe 时尚型-注:车商请勿来电 买车请用微聊,31.98,,2014年,4.5万公里,2.0升,自动,低配_会员1年_可分期付
1292,奔驰,E级 2017款 E 200 L 运动型 4MATIC-17年上牌E200L运动高配,34.2,,2017年,2万公里,2.0升,自动,会员1年_可分期付
1293,江铃,"经典全顺 2013款 柴油 长轴 冰白物流车 中顶 6座 国4-现车在,随到随看",9.65,,2015年,6万公里,2.8升,手动,会员1年_可分期付
1294,奥迪,A4L 2013款 35 TFSI 自动技术型-首付低 利率低 提车快,19.8,,2015年,2.83万公里,2.0升,自动,会员4年
1295,本田,歌诗图 2012款 2.4L 豪华版-个人一手 支持分期 原版车况,10.8,,2012年,8.6万公里,2.4升,自动,低配_会员1年_可分期付
1296,福特,"野马 2017款 2.3T 性能版-宁波看车,个人一手车,支持检测",24.6,,2016年,3.7万公里,2.3升,自动,低配_会员1年_可分期付
1297,大众,"途观 2013款 1.8TSI 自动四驱豪华型-车况精品,车源真实",11.99,,2013年,8万公里,1.8升,自动,会员1年_可分期付
1298,大众,途观 2010款 2.0TSI 自动四驱菁英版-首付低 利率低 提车快,12.18,,2011年,6.37万公里,2.0升,自动,会员4年
1299,别克,英朗XT 2012款 XT 1.6L 自动时尚版-首付低 利率低 提车快,6.38,,2012年,5.58万公里,1.6升,自动,会员4年
1300,广汽,传祺GS4 2017款 GS4 200T 手动 两驱精英版,6.85,,2018年,1.58万公里,1.3升,手动,会员1年_可分期付
1301,丰田,威驰 2017款 1.5L CVT创行版,5.92,,2017年,3.2万公里,1.5升,自动,会员1年_可分期付
1302,福特,蒙迪欧 2017款 EcoBoost 180 舒适型,11.82,,2017年,2.1万公里,1.5升,自动,低配_会员1年_可分期付
1303,日产,骐达 2011款 1.6T MCVT致酷版-注:车商请勿来电 买车请用微聊,4.98,,2011年,8.5万公里,1.6升,自动,高配_会员1年_可分期付
1304,大众,高尔夫 2012款 2.0TSI GTI-注:车商请勿来电 买车请用微聊,13.8,,2012年,9.6万公里,2.0升,自动,高配_会员1年_可分期付
1305,奔驰,E级 2015款 E 260 L 运动型-15年上牌E260新款加长运动,31.0,,2015年,5万公里,2.0升,自动,会员1年_可分期付
1306,马自达,CX5 2015款 2.5L 自动四驱旗舰型-17年上牌马自达CX5,19.8,,2017年,2万公里,2.5升,自动,高配_会员1年_可分期付
1307,日产,轩逸 2016款 经典 1.6XE 自动舒适版,4.68,,2016年,10.5万公里,1.6升,自动,会员1年
1308,众泰,T700 2017款 1.8T 自动豪华型,8.35,,2018年,1.34万公里,1.8升,自动,会员2年_可分期付
1309,荣威,550 2012款 550S 1.8L 自动启臻版-上海精品二手车 包过户,4.18,,2013年,5.2万公里,1.8升,自动,会员1年_可分期付
1310,宝马,5系 2014款 535Li 领先型-首付低 利率低 提车快,29.0,,2014年,11.34万公里,3.0升,自动,会员4年
1311,MG,6 2017款 20T 自动Trophy尊享互联网版-一手寄卖车 合同保证 包过户,6.88,,2017年,3.2万公里,1.5升,自动,高配_会员2年_可分期付
1312,宝马,5系GT 2015款 535i 豪华型-车况精品支持检测喜欢请微聊,47.58,,2017年,2.6万公里,3.0升,自动,会员1年_可分期付
1313,奥迪,A4L 2013款 35 TFSI 自动豪华型-精品车况包过户,3.0,,2014年,5万公里,2.0升,自动,会员1年_营转非
1314,哈弗,"H6 2017款 蓝标 运动版 1.5T 自动两驱豪华型-车况精品,车源真实",8.59,,2017年,1万公里,1.5升,自动,会员1年_可分期付
1315,大众,POLO劲取 2008款 劲取 1.6L 自动雅尊版-手续全 过户快,3.28,,2008年,11.45万公里,1.6升,自动,高配_会员4年
1316,奇瑞,瑞虎5 2017款 1.5T CVT舒适版,6.5,,2017年,2.64万公里,2.0升,自动,会员1年_可分期付
1317,雪佛兰,迈锐宝 2016款 2.0L 自动豪华版,11.28,,2016年,4.5万公里,2.0升,自动,会员1年
1318,奔驰,E级 2015款 E 200 L-车况精品 价格可商量 可分期，,23.0,,2014年,5万公里,2.0升,自动,会员1年_可分期付
1319,丰田,雅力士 2009款 1.6RS 自动 至尊版-注:车商请勿来电 买车请用微聊,3.28,,2009年,6万公里,1.6升,自动,会员1年_可分期付
1320,现代,新胜达 2013款 2.4L 自动两驱舒适型-注:车商请勿来电 买车请用微聊,9.8,,2014年,10万公里,2.4升,自动,会员1年_可分期付
1321,本田,"艾力绅 2016款 2.4L 至尊版-个人一手车,支持分期,支持检测",21.5,,2016年,5.6万公里,2.4升,自动,高配_会员1年_可分期付
1322,别克,GL8 2014款 2.4L 经典版,9.5,,2014年,9万公里,2.4升,自动,低配_会员1年_可分期付
1323,日产,天籁 2007款 御 230JK豪华天窗,3.16,,2007年,12万公里,2.3升,自动,会员1年_可分期付
1324,别克,君威 2009款 2.0L 精英版-上海精品二手车包过户,5.6,,2010年,7.5万公里,2.0升,自动,会员1年_可分期付
1325,大通,G10 2018款 G10 PLUS 2.0T 自动精英版-何申二手车,11.9,,2017年,2万公里,2.0升,自动,会员1年
1326,宝骏,530 2019款 530 1.5T CVT豪华型-何申二手车,6.2,,2018年,1万公里,1.5升,自动,会员1年
1327,大众,CC 2010款 2.0TSI 尊贵型-私家车手续齐全可以过户分期,10.0,,2010年,5.7万公里,2.0升,自动,低配_会员2年
1328,奔驰,B级 2009款 B 200 动感型-个人一手车按时保养零事故,8.68,,2012年,8.5万公里,2.0升,自动,低配_会员2年
1329,奔驰,B级 2009款 B 200 豪华型-美女上下班开的一手车首付二万多,7.2,,2010年,8.9万公里,2.0升,自动,高配_会员1年
1330,马自达,"CX4 2018款 CX4 2.0L 自动两驱蓝天领先版-车源真实,车况精品",15.0,,2018年,0.05万公里,2.0升,自动,会员1年_可分期付
1331,雪佛兰,乐风RV 2016款 1.5L 自动趣行版-私家用车精品车况,5.98,,2016年,3.9万公里,1.5升,自动,高配_会员4年
1332,马自达,6 2005款 2.0 手自一体 超豪华型-手续全 过户快,3.88,,2007年,12.74万公里,2.0升,自动,会员4年
1333,大众,高尔夫 2012款 1.6 自动时尚型-首付低 利率低 提车快,7.88,,2013年,4.66万公里,1.6升,自动,会员4年
1334,大众,CrossPOLO 2007款 1.6L Cross POLO AT-车商勿扰 支持检测分期,4.28,,2009年,8万公里,1.6升,自动,高配_会员1年_可分期付
1335,宝马,3系 2013款 320Li 豪华设计套装-一手车 最顶配 全车原版,16.8,,2012年,3.8万公里,2.0升,自动,会员1年_可分期付
1336,奥迪,A6L 2012款 TFSI 舒适型-车况精品 价格可商量 可分期,21.6,,2013年,5万公里,2.0升,自动,会员1年_可分期付
1337,奥迪,A6L 2012款 30 FSI 豪华型-车况精品 价格可商量 可分期，,22.0,,2013年,5万公里,2.5升,自动,会员1年_可分期付
1338,广汽,传祺GS4 2015款 1.3T 自动 200T精英版-注:车商请勿来电 买车请用微聊,6.98,,2015年,7万公里,1.3升,自动,会员1年_可分期付
1339,斯巴鲁,力狮 2010款 2.0i豪华版-注:车商请勿来电 买车请用微聊,9.98,,2010年,9万公里,2.0升,自动,低配_会员1年_可分期付
1340,奥迪,A6L 2016款 TFSI 运动型-自家精品车 车商勿扰 请微聊,25.08,,2016年,4.5万公里,1.8升,自动,会员1年_可分期付
1341,奥迪,A4L 2013款 35 TFSI 自动标准型,14.8,,2013年,5.6万公里,2.0升,自动,会员1年_可分期付
1342,大众,速腾 2012款 1.4TSI 自动豪华型-车况精品有意者微聊,6.98,,2013年,6.8万公里,1.4升,自动,会员1年
1343,丰田,威驰FS 2017款 1.5L CVT锋潮版-零出险记录用车全程可追溯,8.38,,2018年,0.8万公里,1.5升,自动,会员5年
1344,马自达,6 2008款 2.0 自动 豪华型-上海精品二手车 包过户,3.88,,2008年,9万公里,2.0升,自动,会员1年_可分期付
1345,奥迪,A6L 2014款 35 FSI quattro 豪华型-公司接送客户用车按时保养,31.68,,2015年,5.5万公里,2.8升,自动,会员6年
1346,大通,V80新能源 2015款 TEV80 客运长轴中顶,7.0,,2015年,2万公里,纯电动,自动,会员3年
1347,大众,速腾 2017款 1.6L 自动时尚型,8.7,,2018年,1.2万公里,1.6升,自动,会员2年_可分期付
1348,本田,思域 2008款 1.8L 自动纪念经典版-美女开的精品一手车,3.7,,2008年,12.3万公里,1.8升,自动,低配_会员1年
1349,别克,英朗GT 2010款 1.6 手自一体 舒适版-私家一手车车况极好,3.88,,2010年,9万公里,1.6升,自动,会员1年_可分期付
1350,奔驰,C级 2011款 C 200 CGI 时尚型,15.8,,2012年,5.8万公里,1.8升,自动,会员6年_可分期付
1351,吉利,帝豪GL 2017款 1.3T 自动精英型-首付一层 手续简单 全款勿扰,6.99,,2017年,2.35万公里,1.3升,自动,会员2年_可分期付
1352,日产,骐达 2006款 1.6G AT-美女一手车全程4s店保养,2.0,,2006年,13万公里,1.6升,自动,会员1年_可分期付
1353,大众,POLO 2011款 1.4L 自动致酷版-首付低 利率低 提车快,6.28,,2013年,3.54万公里,1.4升,自动,会员4年
1354,宝马,3系 2013款 320Li 时尚型-极品一手车 全程保养 支持检测,16.8,,2013年,10.9万公里,2.0升,自动,会员1年_可分期付
1355,奥迪,A6L 2014款 TFSI 舒适型-车况精品 价格可商量 可分期，,22.0,,2014年,5万公里,2.0升,自动,会员1年_可分期付
1356,马自达,3昂克赛拉 2014款 两厢 1.5L 自动豪华型-注:车商请勿来电 买车请用微聊,9.58,,2015年,4万公里,1.5升,自动,会员1年_可分期付
1357,丰田,凯美瑞 2009款 200G 豪华版-注:车商请勿来电 买车请用微聊,6.88,,2009年,9.5万公里,2.0升,自动,会员1年_可分期付
